"MetWatch hourly weather data for Kumeu, Auckland"
Date,Time,"Air Temp. (°C)","Rainfall (mm)","Leaf Wetness (%)","Relative Humidity (%)","Wind Speed (km/h)","Wind Direction","Spray Drift Risk","Backup Data","Missing Data"
"Tue 3rd Jan 2017","6 - 7pm",20.0,0.0,18.9,91.1,12.4,W,"Best Conditions",,
"Tue 3rd Jan 2017","7 - 8pm",19.5,0.4,93.5,94.5,11.8,W,"Not Recommended",,
"Tue 3rd Jan 2017","8 - 9pm",19.2,0.2,99.3,96.7,10.6,W,"Not Recommended",,
"Tue 3rd Jan 2017","9 - 10pm",19.0,0.0,98.0,97.5,8.5,W,"Best Conditions",,
"Tue 3rd Jan 2017","10 - 11pm",19.0,0.4,92.1,96.9,9.4,W,"Not Recommended",,
"Tue 3rd Jan 2017","11 - 12am",18.6,0.0,98.9,97.9,11.3,SW,"Best Conditions",,
"Wed 4th Jan 2017","12 - 1am",18.0,0.0,95.2,97.3,11.3,SW,"Best Conditions",,
"Wed 4th Jan 2017","1 - 2am",17.7,0.0,30.7,94.2,13.7,SW,"Best Conditions",,
"Wed 4th Jan 2017","2 - 3am",17.4,0.0,0.2,93.2,12.4,SW,"Best Conditions",,
"Wed 4th Jan 2017","3 - 4am",17.3,0.2,3.5,92.2,11.5,SW,"Not Recommended",,
"Wed 4th Jan 2017","4 - 5am",17.1,0.0,24.5,89.4,11.2,SW,"Best Conditions",,
"Wed 4th Jan 2017","5 - 6am",16.9,0.0,31.8,87.1,11.5,SW,"Best Conditions",,
"Wed 4th Jan 2017","6 - 7am",16.4,0.0,90.8,88.6,10.0,SW,"Best Conditions",,
"Wed 4th Jan 2017","7 - 8am",16.8,0.0,15.7,79.6,10.7,SW,"Best Conditions",,
"Wed 4th Jan 2017","8 - 9am",16.7,0.0,7.2,84.4,13.2,SW,"Best Conditions",,
"Wed 4th Jan 2017","9 - 10am",16.6,0.0,51.6,87.4,15.0,SW,"Best Conditions",,
"Wed 4th Jan 2017","10 - 11am",17.7,0.0,11.9,77.8,18.1,SW,"Extreme Caution",,
"Wed 4th Jan 2017","11 - 12pm",18.2,0.0,0.2,74.1,20.4,SW,"Not Recommended",,
"Wed 4th Jan 2017","12 - 1pm",18.7,0.0,0.2,69.3,22.1,SW,"Not Recommended",,
"Wed 4th Jan 2017","1 - 2pm",18.2,0.0,2.7,72.5,23.4,SW,"Not Recommended",,
"Wed 4th Jan 2017","2 - 3pm",18.1,0.0,0.2,70.6,22.4,SW,"Not Recommended",,
"Wed 4th Jan 2017","3 - 4pm",18.8,0.0,0.2,62.8,23.2,SW,"Not Recommended",,
"Wed 4th Jan 2017","4 - 5pm",18.3,0.0,0.2,66.0,22.5,SW,"Not Recommended",,
"Wed 4th Jan 2017","5 - 6pm",18.4,0.0,0.2,64.1,20.8,SW,"Not Recommended",,
"Wed 4th Jan 2017","6 - 7pm",17.5,0.0,0.2,68.4,20.9,SW,"Not Recommended",,
"Wed 4th Jan 2017","7 - 8pm",17.0,0.0,0.2,70.1,18.1,SW,"Extreme Caution",,
"Wed 4th Jan 2017","8 - 9pm",16.3,0.0,0.2,73.7,15.0,SW,"Best Conditions",,
"Wed 4th Jan 2017","9 - 10pm",16.0,0.0,1.8,76.9,13.6,SW,"Best Conditions",,
"Wed 4th Jan 2017","10 - 11pm",15.8,0.0,0.6,80.4,14.5,SW,"Best Conditions",,
"Wed 4th Jan 2017","11 - 12am",15.8,0.0,4.7,73.4,18.2,SW,"Extreme Caution",,
"Thu 5th Jan 2017","12 - 1am",15.1,0.0,0.2,68.2,15.0,SW,"Best Conditions",,
"Thu 5th Jan 2017","1 - 2am",15.0,0.0,0.2,65.2,12.9,SW,"Best Conditions",,
"Thu 5th Jan 2017","2 - 3am",14.8,0.0,0.2,63.4,11.6,SW,"Best Conditions",,
"Thu 5th Jan 2017","3 - 4am",14.3,0.0,0.2,62.0,10.2,S,"Best Conditions",,
"Thu 5th Jan 2017","4 - 5am",13.4,0.0,0.2,65.6,5.3,SW,"Best Conditions",,
"Thu 5th Jan 2017","5 - 6am",12.9,0.0,0.2,69.2,0.4,S,"Not Recommended",,
"Thu 5th Jan 2017","6 - 7am",12.8,0.0,0.2,68.9,2.5,SW,"Not Recommended",,
"Thu 5th Jan 2017","7 - 8am",14.6,0.0,0.2,59.8,5.9,SW,"Best Conditions",,
"Thu 5th Jan 2017","8 - 9am",16.2,0.0,0.2,50.6,10.9,S,"Best Conditions",,
"Thu 5th Jan 2017","9 - 10am",17.3,0.0,0.2,48.2,11.3,S,"Best Conditions",,
"Thu 5th Jan 2017","10 - 11am",17.9,0.0,0.2,47.3,10.3,S,"Best Conditions",,
"Thu 5th Jan 2017","11 - 12pm",18.5,0.0,0.2,48.1,11.1,S,"Best Conditions",,
"Thu 5th Jan 2017","12 - 1pm",18.7,0.0,0.2,49.3,13.3,SW,"Best Conditions",,
"Thu 5th Jan 2017","1 - 2pm",19.0,0.0,0.1,48.5,15.0,SW,"Best Conditions",,
"Thu 5th Jan 2017","2 - 3pm",19.1,0.0,0.2,49.5,16.6,SW,"Extreme Caution",,
"Thu 5th Jan 2017","3 - 4pm",19.3,0.0,0.1,51.3,15.4,SW,"Extreme Caution",,
"Thu 5th Jan 2017","4 - 5pm",18.9,0.0,0.1,52.9,15.8,SW,"Extreme Caution",,
"Thu 5th Jan 2017","5 - 6pm",18.6,0.0,0.2,54.6,15.2,SW,"Extreme Caution",,
"Thu 5th Jan 2017","6 - 7pm",18.0,0.0,0.2,53.9,13.6,SW,"Best Conditions",,
"Thu 5th Jan 2017","7 - 8pm",17.0,0.0,0.2,56.6,11.5,SW,"Best Conditions",,
"Thu 5th Jan 2017","8 - 9pm",14.9,0.0,0.2,64.1,5.3,SW,"Best Conditions",,
"Thu 5th Jan 2017","9 - 10pm",11.8,0.0,28.6,78.9,0.2,N,"Not Recommended",,
"Thu 5th Jan 2017","10 - 11pm",9.8,0.0,92.1,89.3,0.2,N,"Not Recommended",,
"Thu 5th Jan 2017","11 - 12am",8.5,0.0,90.1,93.5,0.0,N,"Not Recommended",,
"Fri 6th Jan 2017","12 - 1am",7.7,0.0,86.3,96.1,0.0,N,"Not Recommended",,
"Fri 6th Jan 2017","1 - 2am",7.1,0.0,86.2,97.6,0.0,N,"Not Recommended",,
"Fri 6th Jan 2017","2 - 3am",6.5,0.0,86.2,98.4,0.0,N,"Not Recommended",,
"Fri 6th Jan 2017","3 - 4am",6.0,0.0,88.6,99.0,0.0,N,"Not Recommended",,
"Fri 6th Jan 2017","4 - 5am",5.9,0.0,90.3,99.4,0.0,N,"Not Recommended",,
"Fri 6th Jan 2017","5 - 6am",6.1,0.0,93.4,99.6,0.0,N,"Not Recommended",,
"Fri 6th Jan 2017","6 - 7am",8.2,0.0,95.4,99.6,0.1,S,"Not Recommended",,
"Fri 6th Jan 2017","7 - 8am",11.1,0.0,97.4,95.4,1.1,SW,"Not Recommended",,
"Fri 6th Jan 2017","8 - 9am",15.6,0.0,20.3,73.3,3.1,SW,"Best Conditions",,
"Fri 6th Jan 2017","9 - 10am",18.0,0.0,0.2,59.0,6.9,SW,"Best Conditions",,
"Fri 6th Jan 2017","10 - 11am",18.4,0.0,0.2,54.8,10.1,SW,"Best Conditions",,
"Fri 6th Jan 2017","11 - 12pm",19.0,0.0,0.1,51.2,11.0,SW,"Best Conditions",,
"Fri 6th Jan 2017","12 - 1pm",19.3,0.0,0.1,52.2,12.8,SW,"Best Conditions",,
"Fri 6th Jan 2017","1 - 2pm",19.5,0.0,0.1,50.1,14.8,SW,"Best Conditions",,
"Fri 6th Jan 2017","2 - 3pm",19.6,0.0,0.1,47.8,14.3,SW,"Best Conditions",,
"Fri 6th Jan 2017","3 - 4pm",19.5,0.0,0.1,46.7,14.2,SW,"Best Conditions",,
"Fri 6th Jan 2017","4 - 5pm",18.8,0.0,0.1,51.3,14.1,SW,"Best Conditions",,
"Fri 6th Jan 2017","5 - 6pm",18.4,0.0,0.1,54.2,14.3,SW,"Best Conditions",,
"Fri 6th Jan 2017","6 - 7pm",18.2,0.0,0.2,55.1,13.9,SW,"Best Conditions",,
"Fri 6th Jan 2017","7 - 8pm",17.4,0.0,0.2,57.2,13.1,SW,"Best Conditions",,
"Fri 6th Jan 2017","8 - 9pm",15.4,0.0,0.2,64.0,7.9,SW,"Best Conditions",,
"Fri 6th Jan 2017","9 - 10pm",13.0,0.0,13.6,75.5,0.5,SW,"Not Recommended",,
"Fri 6th Jan 2017","10 - 11pm",10.7,0.0,93.6,88.0,0.1,NW,"Not Recommended",,
"Fri 6th Jan 2017","11 - 12am",9.5,0.0,93.9,93.6,0.0,N,"Not Recommended",,
"Sat 7th Jan 2017","12 - 1am",10.5,0.0,95.4,95.4,0.0,NW,"Not Recommended",,
"Sat 7th Jan 2017","1 - 2am",10.3,0.0,94.0,95.6,0.0,N,"Not Recommended",,
"Sat 7th Jan 2017","2 - 3am",10.5,0.0,93.9,96.7,0.0,N,"Not Recommended",,
"Sat 7th Jan 2017","3 - 4am",11.7,0.0,96.3,96.5,0.0,S,"Not Recommended",,
"Sat 7th Jan 2017","4 - 5am",11.1,0.0,93.8,95.3,0.0,S,"Not Recommended",,
"Sat 7th Jan 2017","5 - 6am",10.3,0.0,92.7,96.6,0.0,N,"Not Recommended",,
"Sat 7th Jan 2017","6 - 7am",10.9,0.0,95.1,95.6,0.2,N,"Not Recommended",,
"Sat 7th Jan 2017","7 - 8am",13.1,0.0,77.3,93.0,0.0,N,"Not Recommended",,
"Sat 7th Jan 2017","8 - 9am",16.3,0.0,0.6,76.0,5.8,SW,"Best Conditions",,
"Sat 7th Jan 2017","9 - 10am",17.9,0.0,0.2,64.9,16.3,SW,"Extreme Caution",,
"Sat 7th Jan 2017","10 - 11am",18.6,0.0,0.2,64.1,15.4,SW,"Extreme Caution",,
"Sat 7th Jan 2017","11 - 12pm",19.0,0.0,0.1,64.2,17.7,SW,"Extreme Caution",,
"Sat 7th Jan 2017","12 - 1pm",19.4,0.0,0.1,62.2,15.9,SW,"Extreme Caution",,
"Sat 7th Jan 2017","1 - 2pm",20.1,0.0,0.2,57.2,17.5,SW,"Extreme Caution",,
"Sat 7th Jan 2017","2 - 3pm",20.1,0.0,0.1,54.7,18.4,SW,"Extreme Caution",,
"Sat 7th Jan 2017","3 - 4pm",19.6,0.0,0.2,55.5,17.2,SW,"Extreme Caution",,
"Sat 7th Jan 2017","4 - 5pm",19.2,0.0,0.1,56.2,17.9,SW,"Extreme Caution",,
"Sat 7th Jan 2017","5 - 6pm",19.0,0.0,0.2,59.4,16.6,SW,"Extreme Caution",,
"Sat 7th Jan 2017","6 - 7pm",18.0,0.0,0.2,60.5,17.0,SW,"Extreme Caution",,
"Sat 7th Jan 2017","7 - 8pm",16.9,0.0,0.2,63.4,14.3,SW,"Best Conditions",,
"Sat 7th Jan 2017","8 - 9pm",16.3,0.0,0.2,63.4,11.4,SW,"Best Conditions",,
"Sat 7th Jan 2017","9 - 10pm",15.9,0.0,0.2,63.6,9.4,SW,"Best Conditions",,
"Sat 7th Jan 2017","10 - 11pm",15.8,0.0,0.2,64.9,7.8,SW,"Best Conditions",,
"Sat 7th Jan 2017","11 - 12am",15.8,0.0,0.2,62.9,7.0,SW,"Best Conditions",,
"Sun 8th Jan 2017","12 - 1am",15.8,0.0,0.2,64.5,7.9,SW,"Best Conditions",,
"Sun 8th Jan 2017","1 - 2am",15.8,0.0,0.2,64.4,6.9,SW,"Best Conditions",,
"Sun 8th Jan 2017","2 - 3am",15.8,0.0,0.2,65.8,9.6,SW,"Best Conditions",,
"Sun 8th Jan 2017","3 - 4am",15.9,0.0,0.2,62.6,10.6,SW,"Best Conditions",,
"Sun 8th Jan 2017","4 - 5am",15.7,0.0,0.2,70.4,12.4,SW,"Best Conditions",,
"Sun 8th Jan 2017","5 - 6am",15.5,0.0,0.5,68.4,10.6,SW,"Best Conditions",,
"Sun 8th Jan 2017","6 - 7am",15.6,0.0,0.2,70.6,14.3,SW,"Best Conditions",,
"Sun 8th Jan 2017","7 - 8am",16.2,0.0,0.2,67.2,13.0,SW,"Best Conditions",,
"Sun 8th Jan 2017","8 - 9am",16.2,0.0,1.4,68.3,14.7,SW,"Best Conditions",,
"Sun 8th Jan 2017","9 - 10am",16.4,0.0,8.2,69.6,15.3,SW,"Extreme Caution",,
"Sun 8th Jan 2017","10 - 11am",18.3,0.0,4.6,61.0,18.7,SW,"Extreme Caution",,
"Sun 8th Jan 2017","11 - 12pm",17.8,0.0,7.8,66.7,18.7,SW,"Extreme Caution",,
"Sun 8th Jan 2017","12 - 1pm",18.5,0.0,0.2,66.1,17.5,SW,"Extreme Caution",,
"Sun 8th Jan 2017","1 - 2pm",18.2,0.0,14.2,69.8,17.8,SW,"Extreme Caution",,
"Sun 8th Jan 2017","2 - 3pm",18.7,0.0,0.4,66.8,17.6,SW,"Extreme Caution",,
"Sun 8th Jan 2017","3 - 4pm",19.3,0.0,0.2,60.3,18.7,SW,"Extreme Caution",,
"Sun 8th Jan 2017","4 - 5pm",18.5,0.0,0.2,67.8,19.1,SW,"Extreme Caution",,
"Sun 8th Jan 2017","5 - 6pm",18.1,0.0,0.2,63.2,19.2,SW,"Extreme Caution",,
"Sun 8th Jan 2017","6 - 7pm",18.2,0.0,0.2,63.6,17.8,SW,"Extreme Caution",,
"Sun 8th Jan 2017","7 - 8pm",17.5,0.0,0.3,68.2,15.6,SW,"Extreme Caution",,
"Sun 8th Jan 2017","8 - 9pm",16.3,0.0,1.6,71.7,12.1,SW,"Best Conditions",,
"Sun 8th Jan 2017","9 - 10pm",15.5,0.0,7.5,74.6,8.2,SW,"Best Conditions",,
"Sun 8th Jan 2017","10 - 11pm",15.4,0.0,10.8,76.6,7.1,SW,"Best Conditions",,
"Sun 8th Jan 2017","11 - 12am",16.2,0.0,9.5,77.4,11.1,SW,"Best Conditions",,
"Mon 9th Jan 2017","12 - 1am",16.3,0.0,8.9,76.0,13.7,SW,"Best Conditions",,
"Mon 9th Jan 2017","1 - 2am",16.3,0.0,5.5,73.4,11.2,SW,"Best Conditions",,
"Mon 9th Jan 2017","2 - 3am",16.1,0.0,12.2,80.1,13.2,SW,"Best Conditions",,
"Mon 9th Jan 2017","3 - 4am",16.2,0.0,11.9,79.2,11.5,SW,"Best Conditions",,
"Mon 9th Jan 2017","4 - 5am",16.4,0.0,19.0,78.9,11.4,SW,"Best Conditions",,
"Mon 9th Jan 2017","5 - 6am",16.1,0.0,58.8,82.3,10.4,SW,"Best Conditions",,
"Mon 9th Jan 2017","6 - 7am",16.4,0.0,43.1,76.1,8.9,SW,"Best Conditions",,
"Mon 9th Jan 2017","7 - 8am",16.7,0.0,11.3,73.7,10.4,SW,"Best Conditions",,
"Mon 9th Jan 2017","8 - 9am",17.7,0.0,4.8,72.4,11.2,SW,"Best Conditions",,
"Mon 9th Jan 2017","9 - 10am",17.8,0.0,2.8,74.0,17.5,SW,"Extreme Caution",,
"Mon 9th Jan 2017","10 - 11am",18.4,0.0,4.8,68.6,16.4,SW,"Extreme Caution",,
"Mon 9th Jan 2017","11 - 12pm",19.4,0.0,0.3,67.4,15.6,SW,"Extreme Caution",,
"Mon 9th Jan 2017","12 - 1pm",20.0,0.0,0.2,66.2,17.0,SW,"Extreme Caution",,
"Mon 9th Jan 2017","1 - 2pm",20.8,0.0,0.2,63.3,17.1,SW,"Extreme Caution",,
"Mon 9th Jan 2017","2 - 3pm",20.4,0.0,0.2,66.0,17.7,SW,"Extreme Caution",,
"Mon 9th Jan 2017","3 - 4pm",19.3,0.0,0.2,69.7,17.1,SW,"Extreme Caution",,
"Mon 9th Jan 2017","4 - 5pm",19.0,0.0,0.2,71.6,17.1,SW,"Extreme Caution",,
"Mon 9th Jan 2017","5 - 6pm",19.6,0.0,0.2,70.8,15.5,SW,"Extreme Caution",,
"Mon 9th Jan 2017","6 - 7pm",18.9,0.0,0.4,73.2,15.9,SW,"Extreme Caution",,
"Mon 9th Jan 2017","7 - 8pm",18.8,0.0,0.6,74.2,13.7,SW,"Best Conditions",,
"Mon 9th Jan 2017","8 - 9pm",17.5,0.0,17.7,82.3,8.3,SW,"Best Conditions",,
"Mon 9th Jan 2017","9 - 10pm",16.0,0.0,92.0,90.2,1.1,W,"Not Recommended",,
"Mon 9th Jan 2017","10 - 11pm",14.9,0.0,93.4,94.0,0.8,NW,"Not Recommended",,
"Mon 9th Jan 2017","11 - 12am",13.4,0.0,89.1,95.8,0.0,NW,"Not Recommended",,
"Tue 10th Jan 2017","12 - 1am",13.0,0.0,87.8,97.4,0.3,NW,"Not Recommended",,
"Tue 10th Jan 2017","1 - 2am",14.6,0.0,88.6,98.1,0.6,W,"Not Recommended",,
"Tue 10th Jan 2017","2 - 3am",15.1,0.0,89.2,97.0,0.8,W,"Not Recommended",,
"Tue 10th Jan 2017","3 - 4am",14.7,0.0,88.8,96.4,0.3,NW,"Not Recommended",,
"Tue 10th Jan 2017","4 - 5am",14.2,0.0,90.3,97.2,0.6,NW,"Not Recommended",,
"Tue 10th Jan 2017","5 - 6am",16.2,0.0,95.7,95.4,6.1,SW,"Best Conditions",,
"Tue 10th Jan 2017","6 - 7am",17.7,0.0,99.1,90.4,9.8,SW,"Best Conditions",,
"Tue 10th Jan 2017","7 - 8am",18.3,0.0,95.5,90.7,10.3,SW,"Best Conditions",,
"Tue 10th Jan 2017","8 - 9am",19.0,0.0,67.9,88.4,13.1,SW,"Best Conditions",,
"Tue 10th Jan 2017","9 - 10am",19.4,0.0,35.8,86.2,14.5,SW,"Best Conditions",,
"Tue 10th Jan 2017","10 - 11am",20.2,0.0,6.4,83.3,15.6,SW,"Extreme Caution",,
"Tue 10th Jan 2017","11 - 12pm",19.7,0.0,49.5,88.0,15.4,SW,"Extreme Caution",,
"Tue 10th Jan 2017","12 - 1pm",19.9,0.0,65.7,89.0,14.8,SW,"Best Conditions",,
"Tue 10th Jan 2017","1 - 2pm",19.4,0.2,80.1,94.8,14.7,SW,"Not Recommended",,
"Tue 10th Jan 2017","2 - 3pm",19.9,0.0,28.2,92.7,15.7,SW,"Extreme Caution",,
"Tue 10th Jan 2017","3 - 4pm",20.2,0.0,0.4,89.6,16.1,SW,"Extreme Caution",,
"Tue 10th Jan 2017","4 - 5pm",20.1,0.0,1.4,89.9,15.1,SW,"Extreme Caution",,
"Tue 10th Jan 2017","5 - 6pm",19.2,0.0,79.8,94.3,12.8,SW,"Best Conditions",,
"Tue 10th Jan 2017","6 - 7pm",18.8,0.2,99.6,97.4,11.7,SW,"Not Recommended",,
"Tue 10th Jan 2017","7 - 8pm",18.5,0.2,99.3,98.5,11.3,SW,"Not Recommended",,
"Tue 10th Jan 2017","8 - 9pm",18.4,0.0,99.3,99.0,11.8,SW,"Best Conditions",,
"Tue 10th Jan 2017","9 - 10pm",18.4,0.0,99.1,98.7,9.9,SW,"Best Conditions",,
"Tue 10th Jan 2017","10 - 11pm",18.4,0.0,99.3,98.9,7.3,SW,"Best Conditions",,
"Tue 10th Jan 2017","11 - 12am",18.3,0.2,99.0,99.4,7.6,SW,"Not Recommended",,
"Wed 11th Jan 2017","12 - 1am",18.3,0.2,99.2,99.6,8.0,SW,"Not Recommended",,
"Wed 11th Jan 2017","1 - 2am",18.2,0.2,99.1,99.9,6.3,SW,"Not Recommended",,
"Wed 11th Jan 2017","2 - 3am",18.1,0.0,98.9,100.0,3.8,SW,"Best Conditions",,
"Wed 11th Jan 2017","3 - 4am",18.0,0.0,99.1,100.0,2.9,SW,"Best Conditions",,
"Wed 11th Jan 2017","4 - 5am",18.0,0.0,99.0,100.0,6.3,SW,"Best Conditions",,
"Wed 11th Jan 2017","5 - 6am",18.0,0.2,98.7,100.0,9.0,SW,"Not Recommended",,
"Wed 11th Jan 2017","6 - 7am",17.9,0.0,98.2,100.0,8.7,SW,"Best Conditions",,
"Wed 11th Jan 2017","7 - 8am",18.0,0.2,98.6,100.0,9.7,SW,"Not Recommended",,
"Wed 11th Jan 2017","8 - 9am",18.1,0.0,83.3,99.9,8.5,SW,"Best Conditions",,
"Wed 11th Jan 2017","9 - 10am",18.7,0.0,26.8,97.5,9.9,SW,"Best Conditions",,
"Wed 11th Jan 2017","10 - 11am",19.5,0.0,1.4,92.6,9.8,SW,"Best Conditions",,
"Wed 11th Jan 2017","11 - 12pm",20.5,0.0,0.2,87.0,13.3,SW,"Best Conditions",,
