"MetWatch hourly weather data for Kumeu, Auckland"
Date,Time,"Air Temp. (°C)","Rainfall (mm)","Leaf Wetness (%)","Relative Humidity (%)","Wind Speed (km/h)","Wind Direction","Spray Drift Risk","Backup Data","Missing Data"
"Wed 2nd Jan 2019","12 - 1am",19.1,0.0,3.1,89.6,3.6,SW,"Best Conditions",,
"Wed 2nd Jan 2019","1 - 2am",19.0,0.0,3.4,88.7,1.5,SW,"Not Recommended",,
"Wed 2nd Jan 2019","2 - 3am",18.7,0.0,4.8,91.0,0.0,S,"Not Recommended",,
"Wed 2nd Jan 2019","3 - 4am",18.7,0.0,24.6,91.3,0.9,SW,"Not Recommended",,
"Wed 2nd Jan 2019","4 - 5am",18.0,0.0,99.8,96.7,0.5,SW,"Not Recommended",,
"Wed 2nd Jan 2019","5 - 6am",18.0,0.0,99.9,98.1,0.9,SW,"Not Recommended",,
"Wed 2nd Jan 2019","6 - 7am",18.0,0.0,99.9,97.9,0.8,SW,"Not Recommended",,
"Wed 2nd Jan 2019","7 - 8am",18.5,0.0,61.0,95.8,3.9,SW,"Best Conditions",,
"Wed 2nd Jan 2019","8 - 9am",19.1,0.0,0.7,91.4,7.6,SW,"Best Conditions",,
"Wed 2nd Jan 2019","9 - 10am",20.8,0.0,0.2,84.0,8.8,SW,"Best Conditions",,
"Wed 2nd Jan 2019","10 - 11am",21.4,0.0,0.1,77.4,11.3,SW,"Best Conditions",,
"Wed 2nd Jan 2019","11 - 12pm",22.0,0.0,0.1,74.5,14.4,SW,"Best Conditions",,
"Wed 2nd Jan 2019","12 - 1pm",21.8,0.0,0.1,73.9,13.8,SW,"Best Conditions",,
"Wed 2nd Jan 2019","1 - 2pm",21.9,0.0,0.1,71.9,14.7,SW,"Best Conditions",,
"Wed 2nd Jan 2019","2 - 3pm",22.3,0.0,0.1,70.9,14.3,SW,"Best Conditions",,
"Wed 2nd Jan 2019","3 - 4pm",22.4,0.0,0.1,71.2,13.1,SW,"Best Conditions",,
"Wed 2nd Jan 2019","4 - 5pm",21.8,0.0,0.2,73.4,14.6,SW,"Best Conditions",,
"Wed 2nd Jan 2019","5 - 6pm",21.1,0.0,0.2,76.4,13.2,SW,"Best Conditions",,
"Wed 2nd Jan 2019","6 - 7pm",20.9,0.0,0.2,76.8,11.8,SW,"Best Conditions",,
"Wed 2nd Jan 2019","7 - 8pm",20.0,0.0,0.2,79.7,10.2,SW,"Best Conditions",,
"Wed 2nd Jan 2019","8 - 9pm",18.9,0.0,0.2,83.6,5.2,SW,"Best Conditions",,
"Wed 2nd Jan 2019","9 - 10pm",17.7,0.0,15.8,87.8,0.9,SW,"Not Recommended",,
"Wed 2nd Jan 2019","10 - 11pm",16.1,0.0,89.9,93.8,0.0,N,"Not Recommended",,
"Wed 2nd Jan 2019","11 - 12am",15.7,0.0,88.3,97.1,0.0,N,"Not Recommended",,
"Thu 3rd Jan 2019","12 - 1am",15.6,0.0,89.2,98.1,0.0,N,"Not Recommended",,
"Thu 3rd Jan 2019","1 - 2am",16.4,0.0,92.0,98.8,0.0,W,"Not Recommended",,
"Thu 3rd Jan 2019","2 - 3am",16.4,0.0,93.3,98.6,0.1,W,"Not Recommended",,
"Thu 3rd Jan 2019","3 - 4am",16.7,0.0,95.0,98.8,0.2,SW,"Not Recommended",,
"Thu 3rd Jan 2019","4 - 5am",17.0,0.0,96.0,97.4,2.9,SW,"Best Conditions",,
"Thu 3rd Jan 2019","5 - 6am",16.6,0.0,96.2,96.9,0.1,W,"Not Recommended",,
"Thu 3rd Jan 2019","6 - 7am",16.1,0.0,97.3,98.5,0.0,N,"Not Recommended",,
"Thu 3rd Jan 2019","7 - 8am",18.7,0.0,98.3,95.2,5.0,SW,"Best Conditions",,
"Thu 3rd Jan 2019","8 - 9am",19.9,0.0,20.0,90.6,7.3,SW,"Best Conditions",,
"Thu 3rd Jan 2019","9 - 10am",21.3,0.0,0.9,85.3,10.7,SW,"Best Conditions",,
"Thu 3rd Jan 2019","10 - 11am",21.2,0.0,0.8,85.3,10.3,SW,"Best Conditions",,
"Thu 3rd Jan 2019","11 - 12pm",21.5,0.0,0.7,84.8,10.9,SW,"Best Conditions",,
"Thu 3rd Jan 2019","12 - 1pm",22.0,0.0,0.3,83.4,12.8,SW,"Best Conditions",,
"Thu 3rd Jan 2019","1 - 2pm",21.6,0.0,3.3,86.7,14.4,SW,"Best Conditions",,
"Thu 3rd Jan 2019","2 - 3pm",21.7,0.0,27.8,88.3,14.5,SW,"Best Conditions",,
"Thu 3rd Jan 2019","3 - 4pm",21.6,0.0,34.0,89.7,15.1,SW,"Extreme Caution",,
"Thu 3rd Jan 2019","4 - 5pm",22.7,0.0,1.0,82.7,18.3,SW,"Extreme Caution",,
"Thu 3rd Jan 2019","5 - 6pm",21.9,0.0,3.2,85.5,15.0,SW,"Best Conditions",,
"Thu 3rd Jan 2019","6 - 7pm",21.2,0.0,8.1,89.2,14.2,SW,"Best Conditions",,
"Thu 3rd Jan 2019","7 - 8pm",20.7,0.0,45.0,92.4,11.9,SW,"Best Conditions",,
"Thu 3rd Jan 2019","8 - 9pm",20.2,0.0,99.9,95.8,11.3,SW,"Best Conditions",,
"Thu 3rd Jan 2019","9 - 10pm",20.0,0.0,67.4,94.1,8.9,SW,"Best Conditions",,
"Thu 3rd Jan 2019","10 - 11pm",20.0,0.0,92.1,94.8,10.6,SW,"Best Conditions",,
"Thu 3rd Jan 2019","11 - 12am",19.7,0.0,99.3,97.1,7.4,SW,"Best Conditions",,
"Fri 4th Jan 2019","12 - 1am",19.7,0.2,98.8,97.4,7.8,SW,"Not Recommended",,
"Fri 4th Jan 2019","1 - 2am",19.7,0.0,54.0,94.8,10.2,SW,"Best Conditions",,
"Fri 4th Jan 2019","2 - 3am",19.7,0.0,3.0,94.7,9.6,SW,"Best Conditions",,
"Fri 4th Jan 2019","3 - 4am",19.8,0.0,2.3,93.3,13.3,SW,"Best Conditions",,
"Fri 4th Jan 2019","4 - 5am",19.9,0.0,2.5,92.8,9.4,SW,"Best Conditions",,
"Fri 4th Jan 2019","5 - 6am",19.4,0.0,77.3,95.5,8.7,SW,"Best Conditions",,
"Fri 4th Jan 2019","6 - 7am",19.0,0.0,68.9,94.8,7.7,SW,"Best Conditions",,
"Fri 4th Jan 2019","7 - 8am",20.0,0.0,0.3,88.8,14.2,SW,"Best Conditions",,
"Fri 4th Jan 2019","8 - 9am",20.1,0.0,0.2,85.6,16.1,SW,"Extreme Caution",,
"Fri 4th Jan 2019","9 - 10am",21.1,0.0,0.2,78.6,16.3,SW,"Extreme Caution",,
"Fri 4th Jan 2019","10 - 11am",21.4,0.0,0.2,77.7,18.1,SW,"Extreme Caution",,
"Fri 4th Jan 2019","11 - 12pm",21.6,0.0,0.2,77.3,19.9,SW,"Extreme Caution",,
"Fri 4th Jan 2019","12 - 1pm",21.8,0.0,0.2,73.7,19.6,SW,"Extreme Caution",,
"Fri 4th Jan 2019","1 - 2pm",22.0,0.0,0.2,69.5,20.9,SW,"Not Recommended",,
"Fri 4th Jan 2019","2 - 3pm",21.6,0.2,0.2,68.3,23.8,SW,"Not Recommended",,
"Fri 4th Jan 2019","3 - 4pm",21.3,0.0,0.1,68.2,23.5,SW,"Not Recommended",,
"Fri 4th Jan 2019","4 - 5pm",21.0,0.0,0.2,68.5,21.7,SW,"Not Recommended",,
"Fri 4th Jan 2019","5 - 6pm",20.6,0.0,0.2,69.2,19.7,SW,"Extreme Caution",,
"Fri 4th Jan 2019","6 - 7pm",20.0,0.0,0.2,71.1,17.7,S,"Extreme Caution",,
"Fri 4th Jan 2019","7 - 8pm",19.4,0.0,0.2,72.7,17.1,SW,"Extreme Caution",,
"Fri 4th Jan 2019","8 - 9pm",18.2,0.0,0.2,77.4,14.5,SW,"Best Conditions",,
"Fri 4th Jan 2019","9 - 10pm",17.5,0.0,0.2,81.3,8.4,SW,"Best Conditions",,
"Fri 4th Jan 2019","10 - 11pm",17.3,0.0,0.2,84.4,7.0,SW,"Best Conditions",,
"Fri 4th Jan 2019","11 - 12am",16.4,0.0,26.7,89.0,0.4,SW,"Not Recommended",,
"Sat 5th Jan 2019","12 - 1am",15.8,0.0,53.4,93.0,0.5,SW,"Not Recommended",,
"Sat 5th Jan 2019","1 - 2am",15.1,0.0,94.2,94.7,0.2,W,"Not Recommended",,
"Sat 5th Jan 2019","2 - 3am",13.9,0.0,88.4,96.8,0.0,N,"Not Recommended",,
"Sat 5th Jan 2019","3 - 4am",12.9,0.0,91.7,98.5,0.0,N,"Not Recommended",,
"Sat 5th Jan 2019","4 - 5am",12.4,0.0,93.8,99.3,0.0,N,"Not Recommended",,
"Sat 5th Jan 2019","5 - 6am",11.7,0.0,95.4,99.8,0.0,N,"Not Recommended",,
"Sat 5th Jan 2019","6 - 7am",11.9,0.0,96.9,99.9,0.0,N,"Not Recommended",,
"Sat 5th Jan 2019","7 - 8am",14.9,0.0,98.3,97.9,1.0,SW,"Not Recommended",,
"Sat 5th Jan 2019","8 - 9am",18.6,0.0,15.5,86.7,3.4,SW,"Best Conditions",,
"Sat 5th Jan 2019","9 - 10am",20.8,0.0,0.1,76.8,5.1,SW,"Best Conditions",,
"Sat 5th Jan 2019","10 - 11am",22.0,0.0,0.1,72.0,6.6,SW,"Best Conditions",,
"Sat 5th Jan 2019","11 - 12pm",22.3,0.0,0.1,72.3,10.4,SW,"Best Conditions",,
"Sat 5th Jan 2019","12 - 1pm",22.1,0.0,0.1,71.8,11.9,SW,"Best Conditions",,
"Sat 5th Jan 2019","1 - 2pm",22.7,0.0,0.1,70.7,12.1,SW,"Best Conditions",,
"Sat 5th Jan 2019","2 - 3pm",22.6,0.0,0.1,69.5,14.1,SW,"Best Conditions",,
"Sat 5th Jan 2019","3 - 4pm",22.5,0.0,0.1,70.1,14.9,SW,"Best Conditions",,
"Sat 5th Jan 2019","4 - 5pm",22.2,0.0,0.1,71.3,14.1,SW,"Best Conditions",,
"Sat 5th Jan 2019","5 - 6pm",21.9,0.0,0.2,72.3,13.6,SW,"Best Conditions",,
"Sat 5th Jan 2019","6 - 7pm",21.3,0.0,0.2,74.1,12.1,SW,"Best Conditions",,
"Sat 5th Jan 2019","7 - 8pm",20.2,0.0,0.2,77.5,11.4,SW,"Best Conditions",,
"Sat 5th Jan 2019","8 - 9pm",18.4,0.0,2.1,84.7,8.1,SW,"Best Conditions",,
"Sat 5th Jan 2019","9 - 10pm",17.0,0.0,69.3,89.3,1.6,SW,"Not Recommended",,
"Sat 5th Jan 2019","10 - 11pm",15.4,0.0,93.7,94.4,0.5,N,"Not Recommended",,
"Sat 5th Jan 2019","11 - 12am",14.4,0.0,91.1,97.2,0.4,NW,"Not Recommended",,
"Sun 6th Jan 2019","12 - 1am",13.5,0.0,92.7,98.5,0.1,NW,"Not Recommended",,
"Sun 6th Jan 2019","1 - 2am",12.9,0.0,94.4,99.3,0.0,N,"Not Recommended",,
"Sun 6th Jan 2019","2 - 3am",12.4,0.0,95.8,99.8,0.0,N,"Not Recommended",,
"Sun 6th Jan 2019","3 - 4am",12.2,0.0,96.8,100.0,0.0,N,"Not Recommended",,
"Sun 6th Jan 2019","4 - 5am",11.9,0.0,97.6,100.0,0.0,N,"Not Recommended",,
"Sun 6th Jan 2019","5 - 6am",11.6,0.0,98.2,100.0,0.0,N,"Not Recommended",,
"Sun 6th Jan 2019","6 - 7am",12.1,0.0,98.8,100.0,0.0,N,"Not Recommended",,
"Sun 6th Jan 2019","7 - 8am",15.2,0.0,99.3,99.9,0.7,SW,"Not Recommended",,
"Sun 6th Jan 2019","8 - 9am",19.1,0.0,54.7,90.0,10.1,SW,"Best Conditions",,
"Sun 6th Jan 2019","9 - 10am",20.7,0.0,0.6,78.6,13.4,SW,"Best Conditions",,
"Sun 6th Jan 2019","10 - 11am",21.4,0.0,0.2,75.8,13.9,SW,"Best Conditions",,
"Sun 6th Jan 2019","11 - 12pm",21.9,0.0,0.3,74.1,16.5,SW,"Extreme Caution",,
"Sun 6th Jan 2019","12 - 1pm",22.4,0.0,0.2,73.1,16.8,SW,"Extreme Caution",,
"Sun 6th Jan 2019","1 - 2pm",22.7,0.0,0.2,72.5,18.2,SW,"Extreme Caution",,
"Sun 6th Jan 2019","2 - 3pm",22.8,0.0,0.2,74.6,17.9,SW,"Extreme Caution",,
"Sun 6th Jan 2019","3 - 4pm",23.0,0.0,0.2,72.4,18.7,SW,"Extreme Caution",,
"Sun 6th Jan 2019","4 - 5pm",22.2,0.0,0.2,75.2,17.1,SW,"Extreme Caution",,
"Sun 6th Jan 2019","5 - 6pm",22.7,0.0,0.2,72.5,15.6,SW,"Extreme Caution",,
"Sun 6th Jan 2019","6 - 7pm",21.8,0.0,0.2,74.5,13.0,SW,"Best Conditions",,
"Sun 6th Jan 2019","7 - 8pm",20.7,0.0,0.8,80.0,10.4,SW,"Best Conditions",,
"Sun 6th Jan 2019","8 - 9pm",19.8,0.0,26.9,85.0,7.5,SW,"Best Conditions",,
"Sun 6th Jan 2019","9 - 10pm",18.5,0.0,88.0,90.0,6.1,SW,"Best Conditions",,
"Sun 6th Jan 2019","10 - 11pm",18.0,0.0,96.0,92.7,6.3,W,"Best Conditions",,
"Sun 6th Jan 2019","11 - 12am",18.0,0.0,96.2,93.7,5.2,SW,"Best Conditions",,
"Mon 7th Jan 2019","12 - 1am",18.2,0.0,73.0,92.4,3.0,SW,"Best Conditions",,
"Mon 7th Jan 2019","1 - 2am",18.7,0.0,31.8,88.6,4.1,SW,"Best Conditions",,
"Mon 7th Jan 2019","2 - 3am",18.5,0.0,45.5,89.7,2.6,SW,"Not Recommended",,
"Mon 7th Jan 2019","3 - 4am",19.1,0.0,9.3,88.3,6.5,SW,"Best Conditions",,
"Mon 7th Jan 2019","4 - 5am",18.9,0.0,21.6,88.5,3.5,SW,"Best Conditions",,
"Mon 7th Jan 2019","5 - 6am",18.5,0.0,72.9,92.0,2.5,SW,"Not Recommended",,
"Mon 7th Jan 2019","6 - 7am",18.0,0.0,90.0,94.1,1.2,SW,"Not Recommended",,
"Mon 7th Jan 2019","7 - 8am",19.7,0.0,7.4,91.8,7.7,SW,"Best Conditions",,
"Mon 7th Jan 2019","8 - 9am",20.7,0.0,1.0,87.0,9.5,SW,"Best Conditions",,
"Mon 7th Jan 2019","9 - 10am",21.4,0.0,0.3,83.3,12.6,SW,"Best Conditions",,
"Mon 7th Jan 2019","10 - 11am",22.2,0.0,0.2,76.2,13.9,SW,"Best Conditions",,
"Mon 7th Jan 2019","11 - 12pm",22.7,0.0,0.2,75.0,12.5,SW,"Best Conditions",,
"Mon 7th Jan 2019","12 - 1pm",23.5,0.0,0.2,72.9,13.3,SW,"Best Conditions",,
"Mon 7th Jan 2019","1 - 2pm",23.5,0.0,0.1,71.8,13.5,SW,"Best Conditions",,
"Mon 7th Jan 2019","2 - 3pm",23.9,0.0,0.2,70.2,15.1,SW,"Extreme Caution",,
"Mon 7th Jan 2019","3 - 4pm",24.1,0.0,0.1,69.9,14.9,SW,"Best Conditions",,
"Mon 7th Jan 2019","4 - 5pm",24.0,0.0,0.1,70.0,13.8,SW,"Best Conditions",,
"Mon 7th Jan 2019","5 - 6pm",23.2,0.0,0.1,70.5,15.9,SW,"Extreme Caution",,
"Mon 7th Jan 2019","6 - 7pm",22.4,0.0,0.2,75.2,13.4,SW,"Best Conditions",,
"Mon 7th Jan 2019","7 - 8pm",21.6,0.0,0.2,81.3,9.8,SW,"Best Conditions",,
"Mon 7th Jan 2019","8 - 9pm",20.5,0.0,0.4,87.4,6.7,SW,"Best Conditions",,
"Mon 7th Jan 2019","9 - 10pm",19.7,0.0,36.4,91.1,3.9,SW,"Best Conditions",,
"Mon 7th Jan 2019","10 - 11pm",19.8,0.0,53.7,93.1,5.5,SW,"Best Conditions",,
"Mon 7th Jan 2019","11 - 12am",20.1,0.0,19.1,92.2,5.3,SW,"Best Conditions",,
"Tue 8th Jan 2019","12 - 1am",20.0,0.0,22.3,92.7,6.3,SW,"Best Conditions",,
"Tue 8th Jan 2019","1 - 2am",19.6,0.0,90.8,94.5,3.9,SW,"Best Conditions",,
"Tue 8th Jan 2019","2 - 3am",19.7,0.0,62.7,94.2,5.3,SW,"Best Conditions",,
"Tue 8th Jan 2019","3 - 4am",19.1,0.0,68.9,94.7,3.8,SW,"Best Conditions",,
"Tue 8th Jan 2019","4 - 5am",19.3,0.0,28.6,93.4,2.2,SW,"Not Recommended",,
"Tue 8th Jan 2019","5 - 6am",19.4,0.0,12.2,91.2,6.4,SW,"Best Conditions",,
"Tue 8th Jan 2019","6 - 7am",19.1,0.0,11.1,90.7,4.3,SW,"Best Conditions",,
"Tue 8th Jan 2019","7 - 8am",19.8,0.0,1.6,87.6,3.4,SW,"Best Conditions",,
"Tue 8th Jan 2019","8 - 9am",21.4,0.0,0.2,74.4,7.0,S,"Best Conditions",,
"Tue 8th Jan 2019","9 - 10am",22.1,0.0,0.1,67.2,8.5,SW,"Best Conditions",,
"Tue 8th Jan 2019","10 - 11am",22.8,0.0,0.2,65.3,10.6,SW,"Best Conditions",,
"Tue 8th Jan 2019","11 - 12pm",25.5,0.0,5.1,58.2,10.4,SW,"Best Conditions",,
"Tue 8th Jan 2019","12 - 1pm",24.6,0.0,0.2,56.6,10.2,SW,"Best Conditions",,
"Tue 8th Jan 2019","1 - 2pm",25.2,0.0,0.2,52.6,11.4,SW,"Best Conditions",,
"Tue 8th Jan 2019","2 - 3pm",24.6,0.0,0.2,54.3,13.1,SW,"Best Conditions",,
"Tue 8th Jan 2019","3 - 4pm",24.7,0.0,0.1,53.4,13.0,SW,"Best Conditions",,
"Tue 8th Jan 2019","4 - 5pm",24.5,0.0,0.2,52.3,14.8,SW,"Best Conditions",,
"Tue 8th Jan 2019","5 - 6pm",23.6,0.0,0.2,52.3,15.9,SW,"Extreme Caution",,
"Tue 8th Jan 2019","6 - 7pm",23.0,0.0,0.3,58.6,13.2,SW,"Best Conditions",,
"Tue 8th Jan 2019","7 - 8pm",21.0,0.0,7.7,70.2,13.3,SW,"Best Conditions",,
"Tue 8th Jan 2019","8 - 9pm",19.4,0.0,67.9,76.6,7.1,SW,"Best Conditions",,
"Tue 8th Jan 2019","9 - 10pm",17.7,0.0,97.4,84.2,1.5,SW,"Not Recommended",,
"Tue 8th Jan 2019","10 - 11pm",16.0,0.0,99.8,90.9,0.1,NW,"Not Recommended",,
"Tue 8th Jan 2019","11 - 12am",15.4,0.0,99.9,93.4,1.2,W,"Not Recommended",,
"Wed 9th Jan 2019","12 - 1am",14.7,0.0,99.9,95.2,0.5,NE,"Not Recommended",,
"Wed 9th Jan 2019","1 - 2am",13.8,0.0,99.9,97.6,0.5,N,"Not Recommended",,
"Wed 9th Jan 2019","2 - 3am",13.1,0.0,99.9,99.1,0.0,N,"Not Recommended",,
"Wed 9th Jan 2019","3 - 4am",12.7,0.0,99.9,99.9,0.0,SW,"Not Recommended",,
"Wed 9th Jan 2019","4 - 5am",12.3,0.0,99.9,100.0,0.0,N,"Not Recommended",,
"Wed 9th Jan 2019","5 - 6am",11.9,0.0,99.9,100.0,0.0,SW,"Not Recommended",,
"Wed 9th Jan 2019","6 - 7am",11.9,0.0,99.9,100.0,0.2,N,"Not Recommended",,
"Wed 9th Jan 2019","7 - 8am",15.4,0.0,73.9,96.1,0.2,SW,"Not Recommended",,
"Wed 9th Jan 2019","8 - 9am",19.1,0.0,0.2,83.4,2.3,S,"Not Recommended",,
"Wed 9th Jan 2019","9 - 10am",20.9,0.0,0.1,73.7,4.2,E,"Best Conditions",,
"Wed 9th Jan 2019","10 - 11am",22.7,0.0,0.1,63.5,6.5,NE,"Best Conditions",,
"Wed 9th Jan 2019","11 - 12pm",24.3,0.0,0.1,58.3,6.6,NE,"Best Conditions",,
"Wed 9th Jan 2019","12 - 1pm",24.3,0.0,0.1,55.0,7.8,NE,"Best Conditions",,
"Wed 9th Jan 2019","1 - 2pm",25.2,0.0,0.1,62.4,9.3,NE,"Best Conditions",,
"Wed 9th Jan 2019","2 - 3pm",25.0,0.0,0.1,61.5,9.7,NE,"Best Conditions",,
"Wed 9th Jan 2019","3 - 4pm",25.0,0.0,0.1,65.6,10.7,NE,"Best Conditions",,
"Wed 9th Jan 2019","4 - 5pm",25.2,0.0,0.1,65.1,11.6,NE,"Best Conditions",,
"Wed 9th Jan 2019","5 - 6pm",24.5,0.0,0.1,66.7,11.2,NE,"Best Conditions",,
"Wed 9th Jan 2019","6 - 7pm",23.6,0.0,0.2,70.1,10.2,NE,"Best Conditions",,
"Wed 9th Jan 2019","7 - 8pm",22.7,0.0,0.2,72.8,9.0,NE,"Best Conditions",,
"Wed 9th Jan 2019","8 - 9pm",21.5,0.0,0.2,78.6,5.7,NE,"Best Conditions",,
"Wed 9th Jan 2019","9 - 10pm",19.6,0.0,41.0,87.6,1.8,NE,"Not Recommended",,
"Wed 9th Jan 2019","10 - 11pm",18.1,0.0,97.4,95.0,0.0,E,"Not Recommended",,
"Wed 9th Jan 2019","11 - 12am",16.7,0.0,97.8,98.8,0.0,N,"Not Recommended",,
"Thu 10th Jan 2019","12 - 1am",15.7,0.0,99.2,99.8,0.0,N,"Not Recommended",,
"Thu 10th Jan 2019","1 - 2am",15.1,0.0,99.6,100.0,0.0,N,"Not Recommended",,
"Thu 10th Jan 2019","2 - 3am",14.6,0.0,99.8,100.0,0.0,N,"Not Recommended",,
"Thu 10th Jan 2019","3 - 4am",14.3,0.0,99.8,100.0,0.0,NE,"Not Recommended",,
"Thu 10th Jan 2019","4 - 5am",14.8,0.0,99.8,100.0,0.0,N,"Not Recommended",,
"Thu 10th Jan 2019","5 - 6am",15.1,0.0,99.9,100.0,0.3,N,"Not Recommended",,
"Thu 10th Jan 2019","6 - 7am",15.0,0.0,99.9,100.0,0.3,SW,"Not Recommended",,
"Thu 10th Jan 2019","7 - 8am",17.5,0.0,99.9,99.3,0.2,SW,"Not Recommended",,
"Thu 10th Jan 2019","8 - 9am",21.1,0.0,74.2,87.4,0.6,NE,"Not Recommended",,
"Thu 10th Jan 2019","9 - 10am",22.1,0.0,0.4,82.3,2.7,W,"Not Recommended",,
"Thu 10th Jan 2019","10 - 11am",24.4,0.0,0.1,72.8,4.5,W,"Best Conditions",,
"Thu 10th Jan 2019","11 - 12pm",25.2,0.0,0.1,66.7,5.8,W,"Best Conditions",,
"Thu 10th Jan 2019","12 - 1pm",25.1,0.0,0.1,72.6,10.3,SW,"Best Conditions",,
"Thu 10th Jan 2019","1 - 2pm",25.7,0.0,0.1,69.9,11.4,SW,"Best Conditions",,
"Thu 10th Jan 2019","2 - 3pm",26.3,0.0,0.1,60.6,10.7,SW,"Best Conditions",,
"Thu 10th Jan 2019","3 - 4pm",25.7,0.0,0.1,61.8,12.9,SW,"Best Conditions",,
"Thu 10th Jan 2019","4 - 5pm",24.9,0.0,0.1,62.9,13.8,SW,"Best Conditions",,
"Thu 10th Jan 2019","5 - 6pm",23.9,0.0,0.1,71.4,13.6,SW,"Best Conditions",,
"Thu 10th Jan 2019","6 - 7pm",23.1,0.0,0.3,76.6,11.0,SW,"Best Conditions",,
"Thu 10th Jan 2019","7 - 8pm",21.8,0.0,5.3,83.5,7.4,SW,"Best Conditions",,
"Thu 10th Jan 2019","8 - 9pm",21.2,0.0,48.0,87.3,4.0,W,"Best Conditions",,
"Thu 10th Jan 2019","9 - 10pm",20.4,0.0,92.0,91.6,0.8,W,"Not Recommended",,
"Thu 10th Jan 2019","10 - 11pm",19.6,0.0,97.9,95.0,0.1,W,"Not Recommended",,
"Thu 10th Jan 2019","11 - 12am",18.8,0.0,96.3,97.8,0.0,W,"Not Recommended",,
"Fri 11th Jan 2019","12 - 1am",18.0,0.0,97.2,99.2,0.0,W,"Not Recommended",,
"Fri 11th Jan 2019","1 - 2am",17.8,0.0,98.0,99.9,0.1,W,"Not Recommended",,
"Fri 11th Jan 2019","2 - 3am",17.9,0.0,98.5,100.0,0.0,N,"Not Recommended",,
"Fri 11th Jan 2019","3 - 4am",17.1,0.0,99.1,100.0,0.1,SW,"Not Recommended",,
"Fri 11th Jan 2019","4 - 5am",16.9,0.0,99.4,100.0,0.0,SW,"Not Recommended",,
"Fri 11th Jan 2019","5 - 6am",16.5,0.0,99.6,100.0,0.0,SW,"Not Recommended",,
"Fri 11th Jan 2019","6 - 7am",15.7,0.0,99.8,100.0,0.0,N,"Not Recommended",,
"Fri 11th Jan 2019","7 - 8am",18.2,0.0,99.9,100.0,0.1,NE,"Not Recommended",,
"Fri 11th Jan 2019","8 - 9am",21.7,0.0,67.3,89.9,5.2,SW,"Best Conditions",,
"Fri 11th Jan 2019","9 - 10am",23.1,0.0,0.2,77.9,9.1,SW,"Best Conditions",,
"Fri 11th Jan 2019","10 - 11am",23.8,0.0,0.2,72.2,9.6,SW,"Best Conditions",,
"Fri 11th Jan 2019","11 - 12pm",24.6,0.0,0.2,69.5,10.5,SW,"Best Conditions",,
